exp_id	residual	solution_norm	solution_mean	status	description	agent	design	elapsed_s	solution_energy
exp001	5.63592552e-11	0.000000	-0.000000	keep	trivial branch, u_offset=0.0, default config	agent0	initial_cond	1	-0.000000
exp002	5.63592552e-11	0.000000	-0.000000	discard	trivial branch u_offset=0.0 default params	agent1	initial_cond	1	-0.000000
exp003	5.72745888e-09	1.002503	1.000218	discard	positive branch, u_offset=0.9	agent0	initial_cond	0	-1.523848
exp004	2.41595655e-09	1.002503	-1.000218	discard	negative branch, u_offset=-0.9	agent0	initial_cond	0	-1.523848
exp005	8.81934685e-11	1.002503	-1.000218	discard	negative branch u_offset=-0.9 amp=0 n=200 tol=1e-10	agent1	solver_param	1	-1.523848
exp006	8.81934684e-11	1.002503	1.000218	discard	positive branch, u_offset=0.9, n_nodes=200, tol=1e-10	agent0	solver_param	0	-1.523848
exp007	8.81934685e-11	1.002503	1.000218	discard	positive branch u_offset=0.9 amp=0 n=200 tol=1e-10	agent1	solver_param	1	-1.523848
exp008	8.81934685e-11	1.002503	-1.000218	discard	negative branch, u_offset=-0.9, n_nodes=200, tol=1e-10	agent0	solver_param	1	-1.523848
exp009	2.60019365e-11	1.002503	-1.000218	keep	negative branch u_offset=-0.9 amp=0 n=300 tol=1e-10	agent1	solver_param	0	-1.523848
exp010	2.60019365e-11	1.002503	1.000218	discard	positive branch u_offset=0.9 amp=0 n=300 tol=1e-10	agent1	solver_param	0	-1.523848
exp011	2.98147269e-13	0.000000	-0.000000	keep	trivial branch, u_offset=0, n_nodes=300, tol=1e-10	agent0	solver_param	0	-0.000000
exp012	0.00000000e+00	0.000000	0.000000	keep	trivial branch u_offset=0 amp=0 n=300 tol=1e-10	agent1	solver_param	1	0.000000
exp013	2.60019365e-11	1.002503	1.000218	discard	positive branch, u_offset=0.9, amplitude=0, n_nodes=300, tol=1e-10	agent0	solver_param	0	-1.523848
exp014	2.60019365e-11	1.002503	-1.000218	discard	negative branch, u_offset=-0.9, amplitude=0, n_nodes=300, tol=1e-10	agent0	solver_param	0	-1.523848
exp015	8.77450245e-11	1.002503	-1.000218	discard	negative branch u_offset=-1.0 amp=0 n=300 tol=1e-10	agent1	initial_cond	0	-1.523848
exp016	0.00000000e+00	0.000000	0.000000	discard	trivial branch, u_offset=0, amplitude=0, n_nodes=300, tol=1e-10	agent0	solver_param	0	0.000000
exp017	8.77448544e-11	1.002503	-1.000218	discard	negative branch u_offset=-0.9 amp=0.05 mode1 n=300 tol=1e-10	agent1	perturbation	0	-1.523848
exp018	8.77450245e-11	1.002503	1.000218	discard	positive branch, u_offset=1.0, amplitude=0, n_nodes=300, tol=1e-10	agent0	initial_cond	1	-1.523848
exp019	8.77448543e-11	1.002503	-1.000218	discard	negative branch u_offset=-0.85 amp=0 n=300 tol=1e-10	agent1	branch_search	0	-1.523848
exp020	2.60019365e-11	1.002503	-1.000218	discard	verify neg u_offset=-0.9 amp=0 n=300 tol=1e-10	agent1	initial_cond	1	-1.523848
exp021	crash	0	0	crash	positive branch, Fourier spectral, 64 modes, u_offset=0.9	agent0	branch_search	0	0
exp022	2.60019365e-11	1.002503	-1.000218	discard	negative branch u_offset=-0.92 amp=0 n=300 tol=1e-10	agent1	branch_search	0	-1.523848
exp023	2.60019365e-11	1.002503	-1.000218	discard	negative branch u_offset=-0.95 amp=0 n=300 tol=1e-10	agent1	branch_search	0	-1.523848
exp024	crash	0	0	crash	positive branch, Fourier spectral, 128 modes, u_offset=1.0, amp=0.05, tol=1e-12	agent0	branch_search	0	0
exp025	crash	0	0	crash	FOURIER spectral: neg branch u_offset=-0.9 modes=64 newtol=1e-14	agent1	solver_param	0	0
exp026	8.14945738e-11	1.002503	1.000218	discard	positive branch, u_offset=0.95, amp=0.05, mode-1, n=300, tol=1e-10	agent0	initial_cond	0	-1.523848
exp027	3.26527837e-13	1.001296	-1.000019	discard	FOURIER: neg u_offset=-0.9 modes=64 newtol=1e-12 maxiter=200	agent1	solver_param	0	-1.520844
exp028	crash	0	0	crash	positive branch, Fourier, u=1+0.1cos(t) analytic initial guess	agent0	branch_search	0	0
exp029	crash	0	0	crash	FOURIER: neg u_offset=-0.9 modes=128 newtol=1e-12 maxiter=200	agent1	solver_param	2	0
exp030	crash	0	0	crash	FOURIER: neg u_offset=-0.9 modes=64 newtol=1e-13 maxiter=200	agent1	solver_param	0	0
